Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Hour,Month,DayOfWeek,Is_Night,Temp_Diff,Hum_Vis_Interaction,Visibility_Category,Wind_Speed_Category
2012-04-17 01:00:00,0.8643507904169168,0.6473454469728144,-0.734845194626331,2.4288346342238856,0.2351650332296159,-0.778125630224672,Clear,1,4,1,1,0.21700534344410238,-0.1728098946129247,Low,Low
2012-04-17 02:00:00,0.7360054417029042,0.1970793092202503,-1.444166192375182,1.8267427966689929,0.2351650332296159,-0.6681108135802389,Clear,2,4,1,1,0.5389261324826539,-0.3396173906189976,Low,Low
2012-04-17 03:00:00,0.5648783100842207,0.3441049868537406,-0.734845194626331,2.609462185490353,0.2351650332296159,-0.5458721284197693,Clear,3,4,1,1,0.22077332323048016,-0.1728098946129247,Low,Low
2012-04-17 04:00:00,0.4878711008558131,0.3257267771495543,-0.6166250283348559,2.609462185490353,0.2351650332296159,-0.3136186266148665,Clear,4,4,1,1,0.1621443237062588,-0.14500864527857923,Low,Low
2012-04-17 05:00:00,0.4023075350464714,0.3073485674453681,-0.4392947788976432,2.187997899201928,1.3774818914170488,-0.0813651248099637,Cloudy,5,4,1,1,0.09495896760110328,-0.6051206029255598,Low,Low
2012-04-17 06:00:00,0.2654058297515246,-0.0234592072299851,-0.9121754440635438,2.609462185490353,1.3774818914170488,0.1631122455109928,Clear,6,4,1,0,0.2888650369815097,-1.2565051559928366,Low,Low
2012-04-17 07:00:00,0.1798422639421829,-0.0602156266383576,-0.7939552777720686,2.609462185490353,1.3774818914170488,0.3220225362196069,Clear,7,4,1,0,0.2400578905805405,-1.0936590177260175,Low,Low
2012-04-17 08:00:00,0.1199477678756436,-0.1796739897155685,-0.9712855272092814,2.609462185490353,1.3774818914170488,0.4442612213800939,Clear,8,4,1,0,0.2996217575912121,-1.3379282251262463,Low,Low
2012-04-17 09:00:00,0.1199477678756436,-0.335888772201152,-1.3259460260837068,2.609462185490353,1.3774818914170488,0.5420521695084731,Clear,9,4,1,0,0.4558365400767956,-1.826466639926704,Low,Low
2012-04-17 10:00:00,0.1798422639421829,-0.3542669819053382,-1.444166192375182,2.609462185490353,1.3774818914170488,0.554276038024527,Clear,10,4,1,0,0.5341092458475211,-1.9893127781935234,Low,Low
2012-04-17 11:00:00,0.2311804034277879,-0.3266996673490588,-1.5032762755209197,1.8267427966689929,1.3774818914170488,0.6276192491207984,Cloudy,11,4,1,0,0.5578800707768468,-2.070735847326933,Low,Low
2012-04-17 12:00:00,0.2739621863324588,-0.3083214576448725,-1.562386358666657,2.609462185490353,1.3774818914170488,0.6398431176368523,Cloudy,12,4,1,0,0.5822836439773313,-2.1521589164603423,Low,Low
2012-04-17 13:00:00,0.2910748994943271,-0.2531868285323137,-1.5032762755209197,2.0675795316909498,1.3774818914170488,0.6765147231849966,Clear,13,4,1,0,0.5442617280266409,-2.070735847326933,Low,Low
2012-04-17 14:00:00,0.3253003258180638,-0.2623759333844068,-1.562386358666657,2.4288346342238856,1.3774818914170488,0.713186328733141,Cloudy,14,4,1,0,0.5876762592024706,-2.1521589164603423,Low,Low
2012-04-17 15:00:00,0.3338566823989979,-0.2807541430885931,-1.6214964418123947,1.8267427966689929,1.3774818914170488,0.7009624602170871,Clear,15,4,1,0,0.614610825487591,-2.233581985593752,Low,Low
2012-04-17 16:00:00,0.239736760008722,-0.3450778770532451,-1.562386358666657,2.0675795316909498,1.3774818914170488,0.7743056713133758,Clear,16,4,1,0,0.5848146370619671,-2.1521589164603423,Low,Low
2012-04-17 17:00:00,0.1969549771040512,-0.3910234013137108,-1.562386358666657,1.1042325916031213,1.3774818914170488,0.8109772768615202,Cloudy,17,4,1,0,0.5879783784177619,-2.1521589164603423,Low,Low
2012-04-17 18:00:00,0.0600532718091044,-0.4921035546867354,-1.5032762755209197,1.1042325916031213,1.3774818914170488,0.8965443564738629,Cloudy,18,4,1,1,0.5521568264958397,-2.070735847326933,Low,Low
2012-04-17 19:00:00,-0.0255102940002373,-0.6115619177639463,-1.562386358666657,1.5859060616470355,-0.5263795388953393,1.0187830416343324,Cloudy,19,4,1,1,0.586051623763709,0.8224082110513231,Low,Low
2012-04-17 20:00:00,-0.1196302163905132,-0.7034529662848777,-1.562386358666657,0.5021407540482281,0.2351650332296159,1.2021410693750545,Cloudy,20,4,1,1,0.5838227498943646,-0.367418639953343,Low,Low
2012-04-17 21:00:00,-0.2308628519426575,-0.7493984905453435,-1.444166192375182,0.2613040190262709,0.2351650332296159,1.2999320175034337,Cloudy,21,4,1,1,0.518535638602686,-0.3396173906189976,Low,Low
2012-04-17 22:00:00,-0.2907573480091967,-0.7310202808411572,-1.2668359429379692,-0.4612061860396007,0.2351650332296159,1.3610513600836684,Cloudy,22,4,1,1,0.4402629328319605,-0.29791551661747934,Low,Low
2012-04-17 23:00:00,-0.4191026967232093,-0.6758856517285983,-0.8530653609178063,0.2613040190262709,0.2351650332296159,1.3610513600836684,Cloudy,23,4,1,1,0.25678295500538895,-0.2006111439472702,Low,Low
2012-04-18 00:00:00,-0.5046662625325511,-0.7034529662848777,-0.6757351114805935,-0.2203694510176435,0.2351650332296159,1.3977229656318126,Clear,0,4,2,1,0.19878670375232665,-0.15890926994575197,Low,Low
2012-04-18 01:00:00,-0.5474480454372219,-0.7585875953974367,-0.734845194626331,0.0204672840043137,0.2351650332296159,1.3732752285997225,Clear,1,4,2,1,0.21113954996021478,-0.1728098946129247,Low,Low
2012-04-18 02:00:00,-0.6757933941512345,-0.8321004342141818,-0.5575149451891184,0.0204672840043137,0.2351650332296159,1.4221707026639032,Clear,2,4,2,1,0.15630704006294727,-0.1311080206114065,Low,Low
2012-04-18 03:00:00,-0.6586806809893663,-0.8780459584746475,-0.734845194626331,-0.4612061860396007,0.2351650332296159,1.4588423082120476,Clear,3,4,2,1,0.21936527748528123,-0.1728098946129247,Low,Low
2012-04-18 04:00:00,-0.7185751770559055,-0.8780459584746475,-0.5575149451891184,-0.7020429210615579,0.2351650332296159,1.507737782276246,Clear,4,4,2,1,0.15947078141874205,-0.1311080206114065,Low,Low
2012-04-18 05:00:00,-0.8383641691889839,-0.8780459584746475,-0.2028544463146928,-0.4612061860396007,1.3774818914170488,1.5688571248564809,Clear,5,4,2,1,0.03968178928566357,-0.2794283263919212,Low,Low
2012-04-18 06:00:00,-0.6757933941512345,-0.8137222245099953,-0.4984048620433807,-0.7020429210615579,1.3774818914170488,1.654424204468806,Clear,6,4,2,0,0.1379288303587608,-0.6865436720589693,Low,Low
2012-04-18 07:00:00,-0.5388916888562878,-0.8045331196579024,-0.8530653609178063,-0.2203694510176435,1.3774818914170488,1.6910958100169502,Clear,7,4,2,0,0.2656414308016146,-1.1750820868594272,Low,Low
2012-04-18 08:00:00,-0.4704408362088144,-0.7769658051016229,-0.9712855272092814,-0.4612061860396007,1.3774818914170488,1.6788719415009137,Clear,8,4,2,0,0.30652496889280856,-1.3379282251262463,Low,Low
2012-04-18 09:00:00,-0.3677645572376043,-0.7585875953974367,-1.2077258597922318,-0.7020429210615579,1.3774818914170488,1.654424204468806,Clear,9,4,2,0,0.3908230381598324,-1.6636205016598848,Low,Low
2012-04-18 10:00:00,-0.2993137045901309,-0.7034529662848777,-1.2077258597922318,-0.7020429210615579,1.3774818914170488,1.593304861888571,Clear,10,4,2,0,0.40413926169474684,-1.6636205016598848,Low,Low
2012-04-18 11:00:00,-0.162411999295184,-0.5472381837992943,-1.1486157766464942,-1.0632980235944938,1.3774818914170488,1.4466184396959936,Clear,11,4,2,0,0.3848261845041103,-1.5821974325264752,Low,Low
2012-04-18 12:00:00,-0.1281865729714474,-0.657507442024412,-1.444166192375182,-0.4612061860396007,1.3774818914170488,1.31215588601947,Clear,12,4,2,0,0.5293208690529646,-1.9893127781935234,Low,Low
2012-04-18 13:00:00,-0.0169539374193031,-0.5380490789472011,-1.444166192375182,0.0204672840043137,1.3774818914170488,1.2143649378910908,Clear,13,4,2,0,0.521095141527898,-1.9893127781935234,Low,Low
2012-04-18 14:00:00,0.0429405586472361,-0.528859974095108,-1.562386358666657,-0.9428796560835152,1.3774818914170488,1.1165739897627116,Clear,14,4,2,0,0.5718005327423441,-2.1521589164603423,Low,Low
2012-04-18 15:00:00,0.137060481037512,-0.528859974095108,-1.73971660810387,-0.4612061860396007,1.3774818914170488,0.982111436086188,Clear,15,4,2,0,0.66592045513262,-2.3964281238605714,Low,Low
2012-04-18 16:00:00,0.1285041244565778,-0.5656163935034806,-1.7988266912496074,-0.7020429210615579,1.3774818914170488,0.9087682249898994,Clear,16,4,2,0,0.6941205179600584,-2.4778511929939806,Low,Low
2012-04-18 17:00:00,0.1199477678756436,-0.6115619177639463,-1.857936774395345,-0.2203694510176435,1.3774818914170488,0.8476488824096646,Clear,17,4,2,0,0.73150968563959,-2.5592742621273903,Low,Low
2012-04-18 18:00:00,0.1028350547137753,-0.7402093856932503,-2.035267023832558,-0.9428796560835152,1.3774818914170488,0.7865295398294297,Clear,18,4,2,1,0.8430444404070256,-2.8035434695276193,Low,Low
2012-04-18 19:00:00,-0.0340666505811714,-0.5931837080597601,-1.5032762755209197,-0.7020429210615579,1.3774818914170488,0.7376340657652315,Clear,19,4,2,1,0.5591170574785886,-2.070735847326933,Low,Low
2012-04-18 20:00:00,-0.1025175032286449,-0.6023728129118532,-1.3850561092294444,-0.9428796560835152,0.2351650332296159,0.6887385917010506,Clear,20,4,2,1,0.4998553096832083,-0.3257167659518248,Low,Low
2012-04-18 21:00:00,-0.0768484334858423,-0.6207510226160394,-1.5032762755209197,-1.304134758616451,0.2351650332296159,0.6153953806047618,Cloudy,21,4,2,1,0.5439025891301972,-0.35351801528617033,Low,Low
2012-04-18 22:00:00,-0.0340666505811714,-0.6115619177639463,-1.562386358666657,-1.7858082286603654,0.2351650332296159,0.5787237750566174,Cloudy,22,4,2,1,0.5774952671827749,-0.367418639953343,Low,Low
2012-04-18 23:00:00,-0.1709683558761183,-0.4737253449825491,-0.9712855272092814,-1.0632980235944938,0.2351650332296159,0.5420521695084731,Clear,23,4,2,1,0.3027569891064308,-0.22841239328161567,Low,Low
2012-04-19 00:00:00,-0.1966374256189208,-0.4829144498346422,-0.9121754440635438,-1.304134758616451,0.2351650332296159,0.4687089584121843,Clear,0,4,3,1,0.28627702421572143,-0.2145117686144429,Low,Low
2012-04-19 01:00:00,-0.2822009914282625,-0.4829144498346422,-0.734845194626331,-1.0632980235944938,0.2351650332296159,0.4442612213800939,Clear,1,4,3,1,0.20071345840637972,-0.1728098946129247,Low,Low
2012-04-19 02:00:00,-0.4704408362088144,-0.4921035546867354,-0.2028544463146928,-0.9428796560835152,0.2351650332296159,0.3342464047356608,Clear,2,4,3,1,0.021662718477921006,-0.04770427260837007,Low,Low
2012-04-19 03:00:00,-0.3763209138185384,-0.5380490789472011,-0.6166250283348559,-1.304134758616451,0.2351650332296159,0.273127062155426,Clear,3,4,3,1,0.16172816512866273,-0.14500864527857923,Low,Low
2012-04-19 04:00:00,-0.4618844796278802,-0.528859974095108,-0.321074612606168,-1.7858082286603654,0.2351650332296159,0.2609031936393721,Clear,4,4,3,1,0.06697549446722778,-0.07550552194271555,Low,Low
2012-04-19 05:00:00,-0.4618844796278802,-0.5012926595388286,-0.2619645294604305,-1.304134758616451,-0.5263795388953393,0.2364554566072816,Clear,5,4,3,1,0.039408179910948415,0.13789276822431593,Low,Low
2012-04-19 06:00:00,-0.3506518440757359,-0.3083214576448725,-0.0255241968774801,-1.304134758616451,1.3774818914170488,0.273127062155426,Cloudy,6,4,3,0,-0.0423303864308634,-0.03515911899169242,Low,Low
2012-04-19 07:00:00,-0.1452992861333158,-0.2715650382364999,-0.4984048620433807,-1.304134758616451,1.3774818914170488,0.2242315880912277,Cloudy,7,4,3,0,0.1262657521031841,-0.6865436720589693,Low,Low
2012-04-19 08:00:00,-0.0169539374193031,-0.335888772201152,-1.030395610355019,-0.9428796560835152,1.3774818914170488,0.1508883769949563,Cloudy,8,4,3,0,0.31893483478184886,-1.419351294259656,Low,Low
2012-04-19 09:00:00,0.2568494731705905,-0.2807541430885931,-1.444166192375182,-0.9428796560835152,1.3774818914170488,0.101992902930758,Clear,9,4,3,0,0.5376036162591835,-1.9893127781935234,Low,Low
2012-04-19 10:00:00,0.4450893179511423,-0.2715650382364999,-1.7988266912496074,-0.2203694510176435,1.3774818914170488,-0.008021913713675,Clear,10,4,3,0,0.7166543561876422,-2.4778511929939806,Low,Low
2012-04-19 11:00:00,0.5991037364079574,-0.1888630945676616,-1.9170468575410824,0.5021407540482281,1.3774818914170488,-0.0446935192618194,Cloudy,11,4,3,0,0.787966830975619,-2.6406973312608,Low,Low
2012-04-19 12:00:00,0.667554589055431,-0.1521066751592891,-1.9170468575410824,0.0204672840043137,1.3774818914170488,-0.1302605988741446,Cloudy,12,4,3,0,0.8196612642147201,-2.6406973312608,Low,Low
2012-04-19 13:00:00,0.8215690075122458,-0.0785938363425439,-2.035267023832558,0.6225591215592068,1.3774818914170488,-0.2158276784864873,Cloudy,13,4,3,0,0.9001628438547897,-2.8035434695276193,Low,Low
2012-04-19 14:00:00,0.8985762167406536,0.0041081073262943,-2.035267023832558,0.2613040190262709,1.3774818914170488,-0.3380663636469569,Cloudy,14,4,3,0,0.8944681094143593,-2.8035434695276193,Low,Low
2012-04-19 15:00:00,0.9755834259690612,0.1235664704035052,-1.97615694068682,1.5859060616470355,1.3774818914170488,-0.4480811802913901,Cloudy,15,4,3,0,0.852016955565556,-2.7221204003942097,Low,Low
2012-04-19 16:00:00,1.0183652088737318,0.1327555752555983,-2.035267023832558,1.3450693266250784,1.3774818914170488,-0.496976654355571,Cloudy,16,4,3,0,0.8856096336181335,-2.8035434695276193,Low,Low
2012-04-19 17:00:00,0.9584707128071928,0.1603228898118777,-1.857936774395345,1.1042325916031213,1.3774818914170488,-0.5336482599037153,Clear,17,4,3,0,0.7981478229953151,-2.5592742621273903,Low,Low
2012-04-19 18:00:00,0.8472380772550484,0.178701099516064,-1.6806065249581323,0.8633958565811639,1.3774818914170488,-0.5214243913876788,Clear,18,4,3,1,0.6685369777389845,-2.3150050547271617,Low,Low
2012-04-19 19:00:00,0.7873435811885093,0.1419446801076914,-1.6214964418123947,0.0204672840043137,1.3774818914170488,-0.4480811802913901,Clear,19,4,3,1,0.6453989010808179,-2.233581985593752,Low,Low
2012-04-19 20:00:00,0.667554589055431,0.178701099516064,-1.3259460260837068,0.2613040190262709,0.2351650332296159,-0.3991857062271918,Clear,20,4,3,1,0.48885348953936697,-0.31181614128465207,Low,Low
2012-04-19 21:00:00,0.62477280615076,0.178701099516064,-1.2668359429379692,-0.4612061860396007,0.2351650332296159,-0.4114095747432457,Clear,21,4,3,1,0.44607170663469603,-0.29791551661747934,Low,Low
2012-04-19 22:00:00,0.4365329613702081,0.2062684140723435,-0.7939552777720686,-0.2203694510176435,0.2351650332296159,-0.3991857062271918,Clear,22,4,3,1,0.23026454729786458,-0.18671051928009744,Low,Low
2012-04-19 23:00:00,0.3253003258180638,0.1878902043681571,-0.5575149451891184,-0.7020429210615579,0.2351650332296159,-0.3380663636469569,Clear,23,4,3,1,0.1374101214499067,-0.1311080206114065,Low,Low
2012-04-20 00:00:00,0.3167439692371296,-0.0050809975257987,-1.030395610355019,0.5021407540482281,0.2351650332296159,-0.2158276784864873,Clear,0,4,4,1,0.3218249667629283,-0.2423130179487884,Low,Low
2012-04-20 01:00:00,0.1798422639421829,-0.0694047314904508,-0.8530653609178063,0.5021407540482281,0.2351650332296159,-0.1791560729383429,Clear,1,4,4,1,0.24924699543263368,-0.2006111439472702,Low,Low
2012-04-20 02:00:00,0.0942786981328411,-0.1153502557509165,-0.734845194626331,0.6225591215592068,0.2351650332296159,-0.1424844673901986,Clear,2,4,4,1,0.20962895388375757,-0.1728098946129247,Low,Low
2012-04-20 03:00:00,0.0258278454853677,-0.0969720460467302,-0.4984048620433807,0.0204672840043137,0.2351650332296159,-0.0691412562939098,Clear,3,4,4,1,0.12279989153209789,-0.11720739594423375,Low,Low
2012-04-20 04:00:00,0.0001587757425652,-0.1337284654551028,-0.5575149451891184,0.5021407540482281,0.2351650332296159,-0.0446935192618194,Clear,4,4,4,1,0.133887241197668,-0.1311080206114065,Low,Low
2012-04-20 05:00:00,-0.008397580838369,-0.2899432479406862,-0.9121754440635438,0.8633958565811639,0.2351650332296159,-0.0202457822297115,Cloudy,5,4,4,1,0.2815456671023172,-0.2145117686144429,Low,Low
2012-04-20 06:00:00,-0.0854047900667765,-0.2715650382364999,-0.6757351114805935,1.5859060616470355,-0.5263795388953393,0.0653212973826136,Cloudy,6,4,4,0,0.18616024816972343,0.3556931363965455,Low,Low
2012-04-20 07:00:00,-0.162411999295184,-0.2072413042718479,-0.2619645294604305,0.8633958565811639,-0.5263795388953393,0.1386645084789024,Rain,7,4,4,0,0.0448293049766639,0.13789276822431593,Low,Low
2012-04-20 08:00:00,-0.2308628519426575,-0.1061611508988233,0.2700262188512077,1.3450693266250784,-0.5263795388953393,0.0775451658986676,Cloudy,8,4,4,0,-0.12470170104383418,-0.14213627656855068,Low,Low
2012-04-20 09:00:00,-0.2137501387807891,-0.1061611508988233,0.2109161357054701,0.5021407540482281,1.3774818914170488,0.0897690344147041,Cloudy,9,4,4,0,-0.1075889878819658,0.2905331575419459,Low,Low
2012-04-20 10:00:00,-0.1880810690379866,-0.087782941194637,0.1518060525597326,1.1042325916031213,-0.5263795388953393,0.0164258233184154,Rain,10,4,4,0,-0.1002981278433496,-0.07990759994791367,Low,Low
2012-04-20 11:00:00,-0.162411999295184,-0.1429175703071959,-0.0846342800232177,0.6225591215592068,-0.5263795388953393,0.0042019548023788,Cloudy,11,4,4,0,-0.01949442898798809,0.044549753293360354,Low,Low
2012-04-20 12:00:00,-0.1367429295523815,-0.0785938363425439,0.0335858862682574,1.3450693266250784,-0.5263795388953393,-0.0935889933260003,Rain,12,4,4,0,-0.05814909320983759,-0.017678923327276636,Low,Low
2012-04-20 13:00:00,-0.111073859809579,-0.0510265217862645,0.0335858862682574,1.1042325916031213,-0.5263795388953393,-0.1791560729383429,Rain,13,4,4,0,-0.060047338023314495,-0.017678923327276636,Low,Low
2012-04-20 14:00:00,0.0686096283900385,0.0592427364388532,-0.2028544463146928,1.1042325916031213,-0.5263795388953393,-0.3136186266148665,Cloudy,14,4,4,0,0.009366891951185292,0.10677842991399734,Low,Low
2012-04-20 15:00:00,0.0600532718091044,0.0408645267346669,-0.2028544463146928,1.1042325916031213,-0.5263795388953393,-0.4358573117753361,Cloudy,15,4,4,0,0.019188745074437498,0.10677842991399734,Low,Low
2012-04-20 16:00:00,-0.0340666505811714,0.0316754218825737,0.0335858862682574,2.187997899201928,-0.5263795388953393,-0.4725289173234805,Cloudy,16,4,4,0,-0.0657420724637451,-0.017678923327276636,Low,Low
2012-04-20 17:00:00,-0.0854047900667765,0.0041081073262943,0.1518060525597326,1.3450693266250784,-0.5263795388953393,-0.5703198654518598,Cloudy,17,4,4,0,-0.08951289739307079,-0.07990759994791367,Low,Low
2012-04-20 18:00:00,-0.1196302163905132,0.0316754218825737,0.3291363019969453,1.5859060616470355,-0.5263795388953393,-0.6314392080320945,Cloudy,18,4,4,1,-0.1513056382730869,-0.17325061487886922,Low,Low
2012-04-20 19:00:00,-0.1538556427142499,0.0592427364388532,0.5655766345798956,1.3450693266250784,-0.5263795388953393,-0.6803346820962928,Cloudy,19,4,4,1,-0.2130983791531031,-0.2977079681201433,Low,Low
2012-04-20 20:00:00,-0.162411999295184,0.0868100509951326,0.6837968008713707,1.1042325916031213,0.2351650332296159,-0.7292301561604911,Cloudy,20,4,4,1,-0.24922205029031658,0.16080509739922094,Low,Low
2012-04-20 21:00:00,-0.1880810690379866,0.0868100509951326,0.802016967162846,0.2613040190262709,0.2351650332296159,-0.8636927098370146,Cloudy,21,4,4,1,-0.2748911200331192,0.18860634673356644,Low,Low
2012-04-20 22:00:00,-0.1966374256189208,0.0776209461430395,0.802016967162846,0.2613040190262709,0.2351650332296159,-0.900364315385159,Cloudy,22,4,4,1,-0.27425837176196033,0.18860634673356644,Low,Low
2012-04-20 23:00:00,-0.1880810690379866,0.0868100509951326,0.802016967162846,0.6225591215592068,0.2351650332296159,-0.9614836579653938,Cloudy,23,4,4,1,-0.2748911200331192,0.18860634673356644,Low,Low
2012-04-21 00:00:00,-0.2137501387807891,0.1051882606993189,0.9202371334543212,0.5021407540482281,0.2351650332296159,-1.0714984746098095,Cloudy,0,4,5,1,-0.318938399480108,0.21640759606791193,Low,Low
2012-04-21 01:00:00,-0.2051937821998549,0.1327555752555983,1.038457299745796,0.0204672840043137,0.2351650332296159,-1.1326178171900618,Cloudy,1,4,5,1,-0.3379493574554532,0.2442088454022573,Low,Low
2012-04-21 02:00:00,-0.2650882782663942,0.0868100509951326,1.0975673828915338,0.5021407540482281,0.2351650332296159,-1.0348268690616826,Cloudy,2,4,5,1,-0.3518983292615268,0.2581094700694301,Low,Low
2012-04-21 03:00:00,-0.2822009914282625,0.0684318412909463,1.0975673828915338,0.6225591215592068,0.2351650332296159,-1.0348268690616826,Cloudy,3,4,5,1,-0.3506328327192088,0.2581094700694301,Low,Low
2012-04-21 04:00:00,-0.2650882782663942,0.0776209461430395,1.038457299745796,-0.2203694510176435,0.2351650332296159,-1.0470507375777192,Cloudy,4,4,5,1,-0.3427092244094337,0.2442088454022573,Low,Low
2012-04-21 05:00:00,-0.2394192085235917,0.0868100509951326,0.9793472166000586,-0.9428796560835152,0.2351650332296159,-0.900364315385159,Cloudy,5,4,5,1,-0.3262292595187243,0.23030822073508464,Low,Low
2012-04-21 06:00:00,-0.2223064953617233,0.0776209461430395,0.8611270503085835,0.0204672840043137,0.2351650332296159,-0.8514688413209608,Cloudy,6,4,5,0,-0.2999274415047628,0.20250697140073917,Low,Low
2012-04-21 07:00:00,-0.2051937821998549,0.0684318412909463,0.802016967162846,0.2613040190262709,0.2351650332296159,-0.8270211042888703,Rain,7,4,5,0,-0.2736256234908012,0.18860634673356644,Low,Low
2012-04-21 08:00:00,-0.2223064953617233,0.0684318412909463,0.8611270503085835,0.2613040190262709,-0.5263795388953393,-0.778125630224672,Cloudy,8,4,5,0,-0.2907383366526696,-0.45327965967173584,Low,Low
2012-04-21 09:00:00,-0.2822009914282625,0.0776209461430395,1.0975673828915338,0.5021407540482281,-0.5263795388953393,-0.6925585506123467,Rain,9,4,5,0,-0.359821937571302,-0.5777370129130098,Low,Low
2012-04-21 10:00:00,-0.2822009914282625,0.0684318412909463,1.0975673828915338,0.2613040190262709,-1.668696397082772,-0.6436630765481485,Rain,10,4,5,0,-0.3506328327192088,-1.8315067373866696,Low,Low
2012-04-21 11:00:00,-0.2736446348473284,0.0868100509951326,1.0975673828915338,-0.4612061860396007,-1.668696397082772,-0.5703198654518598,Rain,11,4,5,0,-0.36045468584246104,-1.8315067373866696,Low,Low
2012-04-21 12:00:00,-0.2822009914282625,0.0684318412909463,1.0975673828915338,0.0204672840043137,-1.668696397082772,-0.5458721284197693,Rain,12,4,5,0,-0.3506328327192088,-1.8315067373866696,Low,Low
2012-04-21 13:00:00,-0.2308628519426575,0.1051882606993189,1.038457299745796,0.5021407540482281,-0.5263795388953393,-0.496976654355571,Rain,13,4,5,0,-0.3360511126419764,-0.5466226746026912,Low,Low
2012-04-21 14:00:00,-0.2308628519426575,0.1235664704035052,1.0975673828915338,0.5021407540482281,-1.668696397082772,-0.4480811802913901,Rain,14,4,5,0,-0.3544293223461627,-1.8315067373866696,Low,Low
2012-04-21 15:00:00,-0.2650882782663942,0.0684318412909463,1.038457299745796,0.2613040190262709,-1.668696397082772,-0.3991857062271918,Rain,15,4,5,0,-0.3335201195573405,-1.7328699546101138,Low,Low
2012-04-21 16:00:00,-0.2993137045901309,-0.0050809975257987,0.8611270503085835,0.5021407540482281,-1.668696397082772,-0.3136186266148665,Rain,16,4,5,0,-0.2942327070643322,-1.4369596062804482,Low,Low
2012-04-21 17:00:00,-0.3420954874948018,0.0041081073262943,1.0975673828915338,0.2613040190262709,-1.668696397082772,-0.2647231525506682,Rain,17,4,5,0,-0.3462035948210961,-1.8315067373866696,Low,Low
2012-04-21 18:00:00,-0.4276590533041435,-0.087782941194637,1.0975673828915338,1.1042325916031213,-1.668696397082772,-0.1180367303581081,Rain,18,4,5,1,-0.3398761121095065,-1.8315067373866696,Low,Low
2012-04-21 19:00:00,-0.4618844796278802,-0.1429175703071959,0.9793472166000586,0.6225591215592068,-1.668696397082772,-0.1180367303581081,Rain,19,4,5,1,-0.3189669093206843,-1.634233171833559,Low,Low
2012-04-21 20:00:00,-0.5303353322753537,-0.1888630945676616,1.0975673828915338,1.1042325916031213,-1.668696397082772,0.0042019548023788,Rain,20,4,5,1,-0.3414722377076921,-1.8315067373866696,Low,Low
2012-04-21 21:00:00,-0.5303353322753537,-0.2072413042718479,1.038457299745796,1.3450693266250784,0.2351650332296159,0.0042019548023788,Rain,21,4,5,1,-0.3230940280035058,0.2442088454022573,Low,Low
2012-04-21 22:00:00,-0.5902298283418929,-0.2531868285323137,1.0975673828915338,0.5021407540482281,-1.668696397082772,-0.0202457822297115,Rain,22,4,5,1,-0.33704299980957914,-1.8315067373866696,Low,Low
2012-04-21 23:00:00,-0.6158988980846954,-0.2623759333844068,1.1566774660372714,-0.2203694510176435,0.2351650332296159,0.0286496918344693,Rain,23,4,5,1,-0.35352296470028866,0.27201009473660287,Low,Low
2012-04-22 00:00:00,-0.6244552546656296,-0.2899432479406862,1.0975673828915338,1.1042325916031213,0.2351650332296159,-0.0202457822297115,Rain,0,4,6,1,-0.33451200672494336,0.2581094700694301,Low,Low
2012-04-22 01:00:00,-0.6330116112465637,-0.2807541430885931,1.1566774660372714,0.2613040190262709,0.2351650332296159,0.0042019548023788,Rain,1,4,6,1,-0.3522574681579706,0.27201009473660287,Low,Low
2012-04-22 02:00:00,-0.7014624638940371,-0.3266996673490588,1.2748976323287466,-0.2203694510176435,-1.668696397082772,0.0164258233184154,Rain,2,4,6,1,-0.3747627965449783,-2.127417085716336,Low,Low
2012-04-22 03:00:00,-0.6843497507321687,-0.3083214576448725,1.2748976323287466,0.0204672840043137,0.2351650332296159,-0.008021913713675,Rain,3,4,6,1,-0.37602829308729624,0.29981134407094834,Low,Low
2012-04-22 04:00:00,-0.650124324408432,-0.2623759333844068,1.334007715474484,-0.4612061860396007,0.2351650332296159,-0.008021913713675,Rain,4,4,6,1,-0.38774839102402525,0.313711968738121,Low,Low
2012-04-22 05:00:00,-0.5987861849228271,-0.2623759333844068,1.0975673828915338,0.5021407540482281,0.2351650332296159,0.0042019548023788,Rain,5,4,6,1,-0.3364102515384203,0.2581094700694301,Low,Low
2012-04-22 06:00:00,-0.5902298283418929,-0.2623759333844068,1.038457299745796,0.5021407540482281,-0.5263795388953393,0.0530974288665597,Cloudy,6,4,6,0,-0.32785389495748607,-0.5466226746026912,Low,Low
2012-04-22 07:00:00,-0.5474480454372219,-0.2807541430885931,0.802016967162846,0.6225591215592068,-0.5263795388953393,0.1386645084789024,Cloudy,7,4,6,0,-0.26669390234862883,-0.4221653213614173,Low,Low
2012-04-22 08:00:00,-0.5132226191134853,-0.335888772201152,0.4473564682884204,0.6225591215592068,-0.5263795388953393,0.2242315880912277,Cloudy,8,4,6,0,-0.17733384691233334,-0.2354792914995062,Low,Low
2012-04-22 09:00:00,-0.4704408362088144,-0.3266996673490588,0.3291363019969453,1.5859060616470355,-0.5263795388953393,0.2609031936393721,Cloudy,9,4,6,0,-0.14374116885975557,-0.17325061487886922,Low,Low
